stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,stop_timezone,wheelchair_boarding,has_park,geometry,GridID,nodeid_before,type,x,y,nodeid,p_n_dist
10220,903084,BROOKSIDE PKWY @ 3705,,34.06235,-84.2544,,,,,,0,FALSE,POINT (2270013.537675984 1477761.206163356),273,14095,bus,2270013.538,1477761.206,11035,0.176557515
10222,903085,BROOKSIDE PKWY @ 3775,,34.0613,-84.25215,,,,,,0,FALSE,POINT (2270694.624815863 1477378.549706223),273,298032,bus,2270694.625,1477378.55,11036,0.191817201
10232,903185,OLD MILTON PKWY @ ROCKBERRY LN,0 OLD MILTON PKY & ROCKBERRY LN,34.061439,-84.244415,,,,,,0,FALSE,POINT (2273037.215875146 1477427.260831731),273,109251,bus,2273037.216,1477427.261,109251,0.039124035
10234,903186,OLD MILTON PKWY @ COTTON CREEK ENTRY,0 OLD MILTON PKY & COTTON CREEK ENTRY,34.064854,-84.253526,,,,,,0,FALSE,POINT (2270278.999908115 1478672.14932142),273,11035,bus,2270279,1478672.149,11035,0.037998769
10238,902637,OLD MILTON PKWY @ 3502,,34.066705,-84.258072,,,,,,0,FALSE,POINT (2268902.898450171 1479346.901079463),273,340482,bus,2268902.898,1479346.901,340482,0.075539086
10244,902638,NORTH POINT PKY@500,,34.08513,-84.25732,,,,,,0,FALSE,POINT (2269136.571556909 1486051.300564465),273,340314,bus,2269136.572,1486051.301,340314,0.032008639
10248,902639,WINDWARD PKWY @ WESTSIDE PKWY,0 WINDWARD PKY & WESTSIDE PKY,34.087517,-84.269008,,,,,,0,FALSE,POINT (2265598.708887857 1486923.238454328),273,109202,bus,2265598.709,1486923.238,109202,0.023900842
10250,903217,MORRIS RD @ WEBB RD,0 MORRIS RD & WEBB RD,34.096344,-84.260561,,,,,,0,FALSE,POINT (2268159.054324567 1490132.815394238),273,236927,bus,2268159.054,1490132.815,236927,0.028468141
10252,903218,MORRIS RD@13010,,34.094303,-84.262563,,,,,,0,FALSE,POINT (2267552.299358211 1489390.684092162),273,218523,bus,2267552.299,1489390.684,218523,0.042582005
10254,903219,OLD MILTON PKWY @ PARK BRIDGE PKWY,0 OLD MILTON PKY & PARK BRIDGE PKY,34.060883,-84.242495,,,,,,0,FALSE,POINT (2273618.538885955 1477224.504182942),273,109253,bus,2273618.539,1477224.504,109253,0.06688551
10256,903220,WINDWARD PKWY @ N MAIN ST,0 WINDWARD PKY & N MAIN ST,34.093579,-84.278328,,,,,,0,FALSE,POINT (2262779.415652409 1489132.075435825),273,241528,bus,2262779.416,1489132.075,241528,0.026828774
10266,902641,WINDWARD PARK & RIDE,200 DRYDEN RD,34.085992,-84.260559,,,,,,0,TRUE,POINT (2268156.199720902 1486365.856010735),273,993502,bus,2268156.2,1486365.856,283560,0.091836698
10270,902643,MORRIS RD @ 12395,,34.081,-84.261262,,,,,,0,FALSE,POINT (2267941.676507981 1484549.530281111),273,208141,bus,2267941.677,1484549.53,109211,0.079919684
10272,902644,WINDWARD PKWY @ 5555,5555 WINDWARD PKY,34.087024,-84.265427,,,,,,0,FALSE,POINT (2266682.711224756 1486742.775872061),273,216424,bus,2266682.711,1486742.776,216424,0.006505416
10274,902649,DEERFIELD PKWY @ WEBB RD,0 DEERFIELD PKY & WEBB RD,34.097509,-84.264371,,,,,,0,FALSE,POINT (2267006.072191589 1490557.825312729),273,127184,bus,2267006.072,1490557.825,127184,0.034090192
10276,902650,MORRIS RD @ ONE VERIZON PL,12726 MORRIS,34.09106,-84.266782,,,,,,0,FALSE,POINT (2266273.910371572 1488211.822660671),273,13398,bus,2266273.91,1488211.823,13398,0.023132685
14002,902765,ALPHARETTA HWY @ HOUZE WAY,0 ALPHARETTA & HOUZE,34.046329,-84.339584,,,,,,0,FALSE,POINT (2244205.926237569 1471964.265831688),252,71422,bus,2244205.926,1471964.266,71422,0.014847963
14004,902766,ALPHARETTA HWY@SUN VALLEY DR,0 ALPHARETTA HWY & SUN VALLEY DR,34.049772,-84.337806,,,,,,0,FALSE,POINT (2244746.585944447 1473216.21632844),252,71660,bus,2244746.586,1473216.216,71660,0.005877997
14009,902772,ALPHARETTA HWY @ ELKINS RD,0 ALPHARETTA HWY & ELKINS RD,34.051866,-84.334413,,,,,,0,FALSE,POINT (2245775.548977872 1473976.489916637),252,71664,bus,2245775.549,1473976.49,71664,0.004083809
14010,902773,ALPHARETTA HWY@MANSELL PL,0 ALPHARETTA & MANSELL,34.054226,-84.330254,,,,,,0,FALSE,POINT (2247036.620378377 1474833.219417285),252,71670,bus,2247036.62,1474833.219,71670,0.018570457
14012,902774,ALPHARETTA HWY@11251,,34.055115,-84.329132,,,,,,0,FALSE,POINT (2247376.961503233 1475156.171955212),253,71672,bus,2247376.962,1475156.172,71672,0.025201482
14014,902767,ALPHARETTA HWY@ROSEMONT PKY,0 ALPHARETTA & ROSEMONT,34.058438,-84.326409,,,,,,0,FALSE,POINT (2248203.573595168 1476364.064434971),253,72376,bus,2248203.574,1476364.064,72376,0.022191932
14018,902768,ALPHARETTA HWY@HEMBREE RD,0 ALPHARETTA HWY & HEMBREE RD,34.060832,-84.324602,,,,,,0,FALSE,POINT (2248752.189222176 1477234.356700714),253,72382,bus,2248752.189,1477234.357,72382,0.005988135
14020,902769,ALPHARETTA HWY@HOSPITAL BLVD,0 ALPHARETTA HWY & HOSPITAL BLVD,34.062747,-84.322976,,,,,,0,FALSE,POINT (2249245.692952236 1477930.441370404),253,72385,bus,2249245.693,1477930.441,72385,0.029048594
14022,902770,ALPHARETTA HWY@NORTHMEADOW PKWY,0 ALPHARETTA HWY & NORTHMEADOW PKWY,34.065852,-84.31873,,,,,,0,FALSE,POINT (2250533.257402623 1479058.368491822),273,72394,bus,2250533.257,1479058.368,72394,0.011333843
14024,906278,ALPHARETTA HWY@HANEY DR,0 ALPHARETTA HWY & HANEY DR,34.066263,-84.316296,,,,,,0,FALSE,POINT (2251270.576822574 1479206.838548987),273,108601,bus,2251270.577,1479206.839,108601,0.006119192
14026,906279,ALPHARETTA HWY@WILLS RD,0 ALPHARETTA & WILLS,34.066277,-84.313118,,,,,,0,FALSE,POINT (2252232.989381751 1479210.540045002),273,108613,bus,2252232.989,1479210.54,108613,0.070768781
14028,906281,ALPHARETTA HWY@HANEY DR,0 ALPHARETTA & HANEY,34.066383,-84.316063,,,,,,0,FALSE,POINT (2251341.200837299 1479250.401714069),273,108601,bus,2251341.201,1479250.402,108601,0.009801261
14030,906295,ALPHARETTA HWY@UPPER HEMBREE RD,0 ALPHARETTA & UPPER HEMBREE,34.065865,-84.319,,,,,,0,FALSE,POINT (2250451.498967872 1479063.220671106),273,72394,bus,2250451.499,1479063.221,72394,0.025484451
14032,906296,ALPHARETTA HWY@HOSPITAL BLVD,0 ALPHARETTA & HOSPITAL,34.06329,-84.322723,,,,,,0,FALSE,POINT (2249322.614470075 1478127.914329944),253,209456,bus,2249322.614,1478127.914,209456,0.009532464
14034,906312,ALPHARETTA HWY@HEMBREE RD,0 ALPHARETTA & HEMBREE,34.061096,-84.324554,,,,,,0,FALSE,POINT (2248766.874431747 1477330.400060523),253,72382,bus,2248766.874,1477330.4,72382,0.012595919
14038,906337,ALPHARETTA HWY@11450,,34.057182,-84.327896,,,,,,0,FALSE,POINT (2247752.498245802 1475907.730785383),253,72376,bus,2247752.498,1475907.731,72376,0.101408791
14040,906338,ALPHARETTA HWY@11442,,34.055408,-84.329323,,,,,,0,FALSE,POINT (2247319.282189374 1475262.882258502),253,71672,bus,2247319.282,1475262.882,71672,0.02072854
14042,906339,ALPHARETTA HWY@MANSELL PL,0 ALPHARETTA & MANSELL,34.053848,-84.331345,,,,,,0,FALSE,POINT (2246705.960704339 1474696.20086929),252,281172,bus,2246705.961,1474696.201,281172,0.016125456
14046,906314,ALPHARETTA HWY@SUN VALLEY DR,0 ALPHARETTA & SUN VALLEY,34.049427,-84.338387,,,,,,0,FALSE,POINT (2244570.394783724 1473090.970810363),252,71445,bus,2244570.395,1473090.971,71445,0.020688818
14048,906315,S MAIN ST @ 571,571 S MAIN ST & MAXWELL RD,34.066226,-84.309834,,,,,,0,FALSE,POINT (2253227.468818437 1479190.573917038),273,209316,bus,2253227.469,1479190.574,209316,0.095312682
15007,906341,MAIN ST@BRADY PL,0 MAIN & BRADY,34.066297,-84.304719,,,,,,0,FALSE,POINT (2254776.498171357 1479214.280450074),273,108645,bus,2254776.498,1479214.28,108645,0.012311705
15008,906342,MAIN ST@MAXWELL RD,0 MAIN & MAXWELL,34.067867,-84.301102,,,,,,0,FALSE,POINT (2255872.597631538 1479784.122198724),273,108668,bus,2255872.598,1479784.122,108668,0.00841241
15011,906318,N MAIN ST @ CUMMING ST,0 N MAIN ST & CUMMING ST,34.07832,-84.294505,,,,,,0,FALSE,POINT (2257875.107630217 1483585.262703627),273,108861,bus,2257875.108,1483585.263,108861,0.01420321
15014,906320,S MAIN ST @ JANIS LN,0 S MAIN ST & JANIS LN,34.06975,-84.298078,,,,,,0,FALSE,POINT (2256789.229399597 1480468.129272424),273,108671,bus,2256789.229,1480468.129,108671,0.006635221
15015,903187,S MAIN ST @ DEVORE RD,0 S MAIN ST & DEVORE RD,34.068739,-84.299541,,,,,,0,FALSE,POINT (2256345.724125308 1480100.812981173),273,108669,bus,2256345.724,1480100.813,108669,0.002275497
15018,903188,NORTH POINT PKWY @ 6360,6360 NORTH POINT PKY,34.046681,-84.290142,,,,,,0,FALSE,POINT (2259182.286495123 1472070.666191992),272,107366,bus,2259182.286,1472070.666,107366,0.012816262
15020,903189,NORTH POINT PKWY @ 6250,6250 NORTH POINT PKY,34.046985,-84.290381,,,,,,0,FALSE,POINT (2259110.026368576 1472181.374530743),272,107366,bus,2259110.026,1472181.375,107366,0.014804913
15022,902705,S MAIN ST @ MAXWELL RD,0 S MAIN ST & MAXWELL RD,34.067871,-84.301473,,,,,,0,FALSE,POINT (2255760.250415959 1479785.725613382),273,108668,bus,2255760.25,1479785.726,108668,0.020304376
15026,902706,S MAIN ST @ JANIS LN,0 S MAIN ST & JANIS LN,34.069839,-84.29787,,,,,,0,FALSE,POINT (2256852.25774211 1480500.434258262),273,108671,bus,2256852.258,1480500.434,108671,0.007111468
15028,902707,HAYNES BRIDGE RD@11385,11785 HAYNES BRIDGE,34.056886,-84.286369,,,,,,0,FALSE,POINT (2260329.48418451 1475782.753122874),273,242656,bus,2260329.484,1475782.753,242656,0.016337187
15030,902708,HAYNES BRIDGE RD @ RAINWATER DR,0 HAYNES BRIDGE RD & RAINWATER DR,34.063717,-84.291553,,,,,,0,FALSE,POINT (2258762.456829837 1478270.330807052),273,108785,bus,2258762.457,1478270.331,108785,0.020356738
15032,903190,HAYNES BRIDGE RD @ DEVORE RD,0 HAYNES BRIDGE & DEVORE,34.066409,-84.292587,,,,,,0,FALSE,POINT (2258450.523490611 1479250.294880217),273,108786,bus,2258450.523,1479250.295,108786,0.033772251
15036,903191,HAYNES BRIDGE RD@11770,,34.068882,-84.293925,,,,,,0,FALSE,POINT (2258046.452559595 1480150.685971363),273,234914,bus,2258046.453,1480150.686,234914,0.01887856
15037,903192,HAYNES BRIDGE RD @ DEVORE RD,0 HAYNES BRIDGE RD & DEVORE RD,34.066134,-84.293113,,,,,,0,FALSE,POINT (2258291.109625822 1479150.422810252),273,108786,bus,2258291.11,1479150.423,108786,0.01959608
15040,902709,HAYNES BRIDGE RD @ WOODHAVEN WAY,0 HAYNES BRIDGE RD & WOODHAVEN WAY,34.063449,-84.291782,,,,,,0,FALSE,POINT (2258692.986601348 1478172.894221886),273,108785,bus,2258692.987,1478172.894,108785,0.024622819
15042,902710,HAYNES BRIDGE RD @ MORRISON PKWY,0 HAYNES BRIDGE & MORRISON,34.060412,-84.289472,,,,,,0,FALSE,POINT (2259391.228475039 1477066.926351072),273,210058,bus,2259391.228,1477066.926,210058,0.014178718
15044,902711,ALPHARETTA HWY@ROSEMONT PKY,0 ALPHARETTA & ROSEMONT,34.058564,-84.326815,,,,,,0,FALSE,POINT (2248080.683587874 1476410.106241792),253,72376,bus,2248080.684,1476410.106,72376,0.017493265
15048,902653,HAYNES BRIDGE RD @ WESTSIDE PKWY,0 HAYNES BRIDGE & MORRISON,34.061055,-84.289146,,,,,,0,FALSE,POINT (2259490.23911381 1477300.786290612),273,210058,bus,2259490.239,1477300.786,210058,0.045818672
15054,902775,ACADEMY ST @ HAYNES BRIDGE RD,0 ACADEMY & HAYNES BRIDGE,34.075399,-84.292976,,,,,,0,FALSE,POINT (2258336.7615881 1482521.775311482),273,108807,bus,2258336.762,1482521.775,108807,0.017130347
15056,902817,HAYNES BRIDGE RD @ LAKEVIEW PKWY,HAYNES BRIDGE RD & LAKEVIEW PKY,34.057292,-84.28695,,,,,,0,FALSE,POINT (2260153.692234512 1475930.696872917),273,242657,bus,2260153.692,1475930.697,242657,0.016940786
15058,902818,NORTH POINT PKWY @ 6300,6300 NORTH POINT PKY & NORTH POINT CT,34.047504,-84.28929,,,,,,0,FALSE,POINT (2259440.71882687 1472369.832893429),272,107369,bus,2259440.719,1472369.833,107369,0.049465266
15060,902819,NORTH POINT PKWY @ 6751,6751 NORTH POINT PKY,34.044419,-84.297923,,,,,,0,FALSE,POINT (2256824.341228426 1471250.492684968),272,107166,bus,2256824.341,1471250.493,107166,0.017842986
15062,902820,NORTH POINT PKWY @ NORTH POINT CT,0 NORTH POINT PKY & NORTH POINT CT,34.047736,-84.288493,,,,,,0,FALSE,POINT (2259682.230806747 1472453.965790635),272,107369,bus,2259682.231,1472453.966,107369,0.003277407
15066,902776,HAYNES BRIDGE RD@ROCK MILL RD,,34.051601,-84.285458,,,,,,0,FALSE,POINT (2260603.163121028 1473859.299424108),272,218065,bus,2260603.163,1473859.299,218065,0.061231611
15068,902777,HAYNES BRIDGE RD @ NORTHWINDS PKWY,HAYNES BRIDGE RD & NORTHWINDS PKY,34.058607,-84.287375,,,,,,0,FALSE,POINT (2260025.53900525 1476409.357519785),273,125502,bus,2260025.539,1476409.358,125502,0.01708351
15070,902778,NORTH POINT PKY@ROYAL BLVDS,NORTH POINT PKY & ROYAL BLVD S,34.054879,-84.27319,,,,,,0,FALSE,POINT (2264320.205687709 1475048.022989286),273,108184,bus,2264320.206,1475048.023,108184,0.010747841
15072,902779,NORTH POINT PKY@ROYAL BLVD S,4800 NORTH POINT PKY & ROYAL BLVD S,34.054557,-84.273179,,,,,,0,FALSE,POINT (2264323.415325217 1474930.84856712),272,108184,bus,2264323.415,1474930.849,108184,0.011475951
15074,902821,NORTH POINT PKY@GEORGIA LANE,0 NORTH POINT PKY & GEORGIA LN,34.04973,-84.283363,,,,,,0,FALSE,POINT (2261236.932100391 1473177.740881372),272,182732,bus,2261236.932,1473177.741,182732,0.011371743
15076,902822,NORTH POINT PKY @ KIMBALL BRIDGE RD,0 NORTH POINT PKY,34.049783,-84.281508,,,,,,0,FALSE,POINT (2261798.818929731 1473196.39111478),272,107413,bus,2261798.819,1473196.391,107413,0.026289575
15078,902846,HAYNES BRIDGE RD@NORTH POINT DR,0 HAYNES BRIDGE & NORTH POINT,34.049964,-84.285986,,,,,,0,FALSE,POINT (2260442.544904018 1473263.806116705),272,218066,bus,2260442.545,1473263.806,218066,0.051856087
15080,902847,NORTH POINT PKY@5055,5055 NORTH POINT & KIMBALL BRIDGE,34.054353,-84.276901,,,,,,0,FALSE,POINT (2263196.034269234 1474857.810064751),272,108181,bus,2263196.034,1474857.81,108181,0.101476234
15082,902780,NORTH POINT PKWY @ 5055,,34.054726,-84.277286,,,,,,0,FALSE,POINT (2263079.573820288 1474993.665002876),272,108181,bus,2263079.574,1474993.665,108181,0.120475342
15084,902781,HAYNES BRIDGE RD @ THOMPSON ST,0 HAYNES BRIDGE & THOMPSON,34.07236,-84.293587,,,,,,0,FALSE,POINT (2258150.377716302 1481416.154266686),273,302558,bus,2258150.378,1481416.154,302528,0.032198324
15086,902948,NORTH POINT PKY@MILL CREEK AVE,0 NORTH POINT PKY & MILL CREEK AVE,34.049988,-84.280963,,,,,,0,FALSE,POINT (2261963.978438837 1473270.802657841),272,107416,bus,2261963.978,1473270.803,107416,0.005219411
15088,902949,NORTH POINT PKY @ NORTH POINT DR,0 NORTH POINT PKY & NORTH POINT DR,34.050212,-84.281017,,,,,,0,FALSE,POINT (2261947.713391331 1473352.331106575),272,107416,bus,2261947.713,1473352.331,107416,0.010819665
15090,902950,NORTH POINT PKY@ROCK MILL RD,0 NORTH POINT & ROCK MILL,34.051814,-84.279206,,,,,,0,FALSE,POINT (2262496.889320913 1473934.666363809),272,107420,bus,2262496.889,1473934.666,107420,0.016634275
15092,902951,NORTH POINT PKY@ROCK MILL RD,0 NORTH POINT PKY & ROCK MILL RD,34.051938,-84.279652,,,,,,0,FALSE,POINT (2262361.852496161 1473979.936947095),272,107420,bus,2262361.852,1473979.937,107420,0.021687583
16010,902917,NORTH POINT PKY@ROYAL BLVD S,0 NORTH POINT & ROYAL,34.054603,-84.271739,,,,,,0,FALSE,POINT (2264759.572628359 1474947.136320164),272,108187,bus,2264759.573,1474947.136,108187,0.034266823
16016,902918,NORTH POINT PKY @ 4000,,34.065942,-84.262005,,,,,,0,FALSE,POINT (2267711.602094739 1479070.343623863),273,340889,bus,2267711.602,1479070.344,340889,0.027193523
16018,902919,NORTH POINT PKY@PRESTON RIDGE RD,0 NORTH POINT & PRESTON RIDGE,34.071018,-84.256571,,,,,,0,FALSE,POINT (2269358.828556697 1480915.937323782),273,109188,bus,2269358.829,1480915.937,109188,0.023516113
16020,902953,NORTH POINT PKY @ 3980,,34.069323,-84.260289,,,,,,0,FALSE,POINT (2268232.392300012 1480300.161042547),273,109173,bus,2268232.392,1480300.161,109173,0.027476781
16022,902954,NORTH POINT PKY@3180,3200 NORTH POINT,34.074163,-84.257003,,,,,,0,FALSE,POINT (2269229.022727993 1482060.47388571),273,340312,bus,2269229.023,1482060.474,340312,0.021331283
16023,902955,NORTH POINT PKY @ PRESTON RIDGE RD,0 NORTH POINT & PRESTON RIDGE,34.071684,-84.256765,,,,,,0,FALSE,POINT (2269300.295660728 1481158.337009324),273,109188,bus,2269300.296,1481158.337,109188,0.023781411
16024,902920,NORTH POINT PKY @ 3180,,34.074037,-84.257706,,,,,,0,FALSE,POINT (2269016.109798305 1482014.813018105),273,340312,bus,2269016.11,1482014.813,340312,0.042099809
16026,906734,NORTH POINT PKY @ 4501,NORTH POINT PKY & ROYAL DR,34.060519,-84.265895,,,,,,0,FALSE,POINT (2266531.661476481 1477098.113375006),273,340365,bus,2266531.661,1477098.113,340365,0.015991893
16028,902921,NORTH POINT PKY @ 4125,,34.06661,-84.262158,,,,,,0,FALSE,POINT (2267665.495337372 1479313.462417641),273,340889,bus,2267665.495,1479313.462,340889,0.022610673
16030,902922,NORTH POINT PKY @ OLD MILTON PKY,3980 NORTH POINT PKY & OLD MILTON PKY,34.068411,-84.260748,,,,,,0,FALSE,POINT (2268093.091502544 1479968.424795209),273,109173,bus,2268093.092,1479968.425,109173,0.040833106
20010,903070,ATLANTA ST@OXBO RD,0 ATLANTA ST & OXBO RD,34.017582,-84.362148,,,,,,0,FALSE,POINT (2237351.210029852 1461515.989707266),252,70578,bus,2237351.21,1461515.99,70578,0.006903882
20012,903071,ATLANTA ST@OAK ST,0 ATLANTA & OAK,34.01968,-84.361641,,,,,,0,FALSE,POINT (2237506.288004375 1462279.124167222),252,70584,bus,2237506.288,1462279.124,70584,0.008970825
20014,903098,ALPHARETTA ST@ELIZABETH WAY,0 ALPHARETTA ST & ELIZABETH WAY,34.024141,-84.360722,,,,,,0,FALSE,POINT (2237787.820714635 1463901.879808206),252,70603,bus,2237787.821,1463901.88,70603,0.005039453
20016,903099,ALPHARETTA ST@NORCROSS ST,0 ALPHARETTA & NORCROSS,34.025188,-84.360458,,,,,,0,FALSE,POINT (2237868.5294466 1464282.714575396),252,70607,bus,2237868.529,1464282.715,70607,0.017071171
20018,903100,ALPHARETTA ST@CHERRY ST,0 ALPHARETTA & CHERRY,34.027241,-84.358696,,,,,,0,FALSE,POINT (2238403.781155549 1465028.762233052),252,339081,bus,2238403.781,1465028.762,339081,0.006282088
20020,903101,ALPHARETTA ST@WOODSTOCK ST,0 ALPHARETTA & WOODSTOCK,34.029003,-84.356476,,,,,,0,FALSE,POINT (2239077.569017758 1465668.671485206),252,71243,bus,2239077.569,1465668.671,71243,0.015403231
20024,903072,ALPHARETTA ST @ THOMAS DR,,34.03132,-84.352794,,,,,,0,FALSE,POINT (2240194.623894552 1466509.742671801),252,71268,bus,2240194.624,1466509.743,71268,0.009368261
20026,903073,ALPHARETTA ST@1207,,34.032179,-84.351299,,,,,,0,FALSE,POINT (2240648.109968374 1466821.498959824),252,71268,bus,2240648.11,1466821.499,71268,0.096288583
20028,903074,ALPHARETTA ST@ALPINE DR,0 ALPHARETTA & ALPINE,34.034595,-84.346985,,,,,,0,FALSE,POINT (2241956.606467434 1467698.313502244),252,71313,bus,2241956.606,1467698.314,71313,0.034977306
20032,903075,ALPHARETTA ST @ STRICKLAND RD,0 ALPHARETTA ST & STRICKLAND RD,34.031257,-84.353143,,,,,,0,FALSE,POINT (2240088.849760137 1466487.010382134),252,71268,bus,2240088.85,1466487.01,71268,0.027171236
20036,903102,ALPHARETTA ST@WOODSTOCK ST,0 ALPHARETTA ST & WOODSTOCK ST,34.029726,-84.355608,,,,,,0,FALSE,POINT (2239341.029328252 1465931.273173425),252,71245,bus,2239341.029,1465931.273,71245,0.002346583
20038,903103,ALPHARETTA ST @ CHERRY ST,0 ALPHARETTA ST & CHERRY WAY,34.028401,-84.357669,,,,,,0,FALSE,POINT (2238715.72148379 1465450.285531446),252,71242,bus,2238715.721,1465450.286,71242,0.0334118
20040,903104,ALPHARETTA ST@GREEN ST,0 ALPHARETTA ST & GREEN ST,34.026137,-84.359828,,,,,,0,FALSE,POINT (2238060.058257439 1464627.679606509),252,70610,bus,2238060.058,1464627.68,70610,0.005084694
20042,903105,ALPHARETTA ST@ELIZABETH WAY,0 ALPHARETTA ST & ELIZABETH WAY,34.024347,-84.360722,,,,,,0,FALSE,POINT (2237787.962773525 1463976.839849002),252,70603,bus,2237787.963,1463976.84,70603,0.018947981
20044,903166,ATLANTA ST@OXBO RD,0 ATLANTA ST & OXBO RD,34.017224,-84.362486,,,,,,0,FALSE,POINT (2237248.544589232 1461385.915138697),252,70578,bus,2237248.545,1461385.915,70578,0.024581871
20046,902622,ATLANTA ST@OAK ST,0 ATLANTA ST & OAK ST,34.020123,-84.361767,,,,,,0,FALSE,POINT (2237468.417169785 1462440.397242826),252,70584,bus,2237468.417,1462440.397,70584,0.023465435
20050,902623,ATLANTA ST@HILL ST,0 ATLANTA ST & HILL ST,34.021609,-84.361604,,,,,,0,FALSE,POINT (2237518.835158438 1462981.034071819),252,70597,bus,2237518.835,1462981.034,70597,0.002997212
20052,902719,MAIN ST@PARK ST,0 MAIN & PARK,33.524877,-84.664778,,,,,,0,FALSE,POINT (2144785.309598345 1282544.340442026),165,17549,bus,2144785.31,1282544.34,17549,0.01062289
20054,902720,ALPHARETTA ST@THOMAS DR,0 ALPHARETTA & THOMAS,34.030607,-84.353944,,,,,,0,FALSE,POINT (2239845.747473505 1466250.928717201),252,71268,bus,2239845.747,1466250.929,71268,0.090605767
21009,902721,MANSELL RD@901,,34.042784,-84.336408,,,,,,0,FALSE,POINT (2245165.811937428 1470672.683962885),252,125387,bus,2245165.812,1470672.684,125387,0.060720538
21010,902722,MANSELL RD@EAGLES CREST VILLAGE LN,0 MANSELL RD & EAGLESCREST VILLAGE LN,34.042757,-84.338995,,,,,,0,FALSE,POINT (2244382.1484526 1470664.168639043),252,71421,bus,2244382.148,1470664.169,71421,0.013952029
21011,902624,MANSELL RD@WARSAW RD,0 MANSELL & WARSAW,34.042604,-84.330572,,,,,,0,FALSE,POINT (2246933.532007966 1470604.303254621),252,71659,bus,2246933.532,1470604.303,71659,0.016078136
21012,902625,MANSELL RD@OLD ROSWELL RD,0 MANSELL RD & OLD ROSWELL RD,34.041443,-84.324275,,,,,,0,FALSE,POINT (2248840.355069153 1470178.837342356),252,71713,bus,2248840.355,1470178.837,71713,0.002840711
21014,902626,MANSELL RD@DUKE DR,0 MANSELL RD & DUKE DR,34.040092,-84.319005,,,,,,0,FALSE,POINT (2250436.021969108 1469684.812407492),272,71723,bus,2250436.022,1469684.812,71723,0.018414428
